POA_CODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,6,3,0,4,0,4,0,8,0,0,0,8,4,0,6,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,0,0,0,4,4,0,10,0,3,0,3,0,0,0,3,0,0,3,0,5,0,8,0,0,0,8,3,0,7,3,0,0,3,0,0,0,3,0,0,3,3,0,0,6,0,0,0,5,0,0,4,0,0,0,0,0,0,0,3,0,0,3,4,0,0,4,0,0,0,4,0,0,5,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,7,9,0,12,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,0,0,0,5,18,0,22,0,3,0,3,0,0,0,4,3,0,9,0,3,0,3,4,3,5,5,6,0,12,0,0,0,3,5,3,8,11,12,0,23,0,14,0,14,3,6,3,19,25,0,44,4,19,0,23,4,3,9,29,36,0,66,10,17,0,26,0,3,3,34,34,0,67,24,19,3,39,0,3,3,46,39,0,89,18,22,0,38,3,0,3,46,31,0,81,30,7,3,44,0,0,0,44,22,0,62,27,11,0,37,0,4,3,40,16,0,55,22,4,0,28,0,0,0,30,14,0,45,33,9,3,43,0,0,0,43,8,0,44,12,4,0,11,0,0,0,11,4,0,19,9,7,0,14,0,0,0,13,0,0,14,0,0,0,3,0,0,0,3,0,0,3,7,0,0,5,0,0,0,6,4,0,11,17,8,4,36,0,0,3,35,24,4,65,0,3
POA6148,0,0,0,3,3,4,5,10,16,0,19,0,0,0,0,3,0,3,3,4,0,8,0,4,0,4,3,0,3,9,13,0,15,0,4,0,9,0,0,0,9,6,0,12,0,6,0,9,0,3,5,14,16,0,31,3,15,4,20,0,0,0,21,21,0,42,3,29,0,30,3,0,3,31,19,0,56,11,14,0,27,0,0,0,27,19,0,50,12,27,3,42,3,0,3,45,28,0,75,35,16,0,48,3,0,3,51,23,0,76,27,9,4,43,0,0,0,40,8,0,49,21,3,0,21,0,0,0,21,4,0,28,34,5,0,39,0,0,0,39,10,0,54,7,6,0,11,0,0,0,11,6,0,15,9,4,0,12,0,0,0,12,0,0,12,10,3,0,20,0,0,0,20,0,0,20,8,4,0,8,0,0,0,8,3,0,15,20,10,5,43,0,0,0,45,19,0,61,3,0
POA6149,0,0,0,0,0,3,3,3,18,0,20,0,3,0,3,0,0,0,3,4,0,4,0,5,0,5,3,0,4,11,7,0,17,0,3,0,0,0,0,0,3,5,0,11,0,3,0,3,0,4,3,8,14,0,21,4,13,0,20,0,0,0,21,18,0,39,3,9,3,16,0,0,0,21,15,0,35,17,19,0,30,0,0,0,33,13,0,48,23,13,0,40,4,0,4,41,9,0,50,23,11,0,32,0,0,0,36,14,0,47,20,3,0,32,0,0,0,32,10,0,37,17,10,0,22,0,0,3,25,3,0,32,29,16,0,49,0,0,0,49,12,0,64,15,15,3,31,0,0,0,31,8,0,38,10,0,0,10,0,0,0,10,3,0,12,12,0,0,12,0,0,0,18,0,0,14,12,0,0,11,0,0,0,11,0,0,17,18,16,0,32,3,3,8,35,13,0,51,0,0
POA6150,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,9,6,0,16,0,4,0,4,0,0,0,4,0,0,5,0,4,0,3,0,3,3,4,3,0,12,5,9,0,11,0,0,0,11,10,0,27,0,3,0,3,0,3,3,9,9,0,12,0,9,0,16,0,0,0,16,11,0,25,11,3,3,18,3,0,3,21,11,0,31,8,10,0,21,0,0,0,24,14,0,35,12,7,0,20,0,0,0,20,13,0,27,12,5,0,16,0,0,0,23,3,0,29,16,11,0,28,0,0,0,30,6,0,32,7,5,0,9,0,0,0,9,9,0,22,10,3,0,9,0,0,0,9,3,0,14,4,0,0,5,0,0,0,5,3,0,6,11,0,0,9,0,0,0,9,3,0,8,14,7,0,24,0,0,0,19,20,0,36,0,0
POA6151,0,0,0,0,0,0,0,3,17,0,14,0,0,0,0,3,0,3,4,3,0,9,0,0,0,7,5,0,6,11,5,0,20,0,0,0,0,0,0,0,3,4,0,12,0,3,0,3,0,0,0,3,11,0,15,0,5,0,3,0,0,3,6,18,0,30,0,9,0,10,3,0,4,18,17,0,33,9,12,0,22,0,0,3,21,18,0,38,7,26,3,31,0,0,3,32,12,0,44,7,7,0,23,0,0,0,23,4,0,30,13,3,0,17,3,0,3,22,3,0,22,11,3,0,10,0,0,0,10,6,0,17,20,7,0,32,0,0,0,32,9,0,45,5,3,0,7,0,0,0,8,3,0,17,3,0,0,3,0,0,0,3,0,0,7,13,0,0,11,0,0,0,11,0,0,11,11,5,0,13,0,0,0,13,3,0,19,16,10,0,24,0,0,0,30,15,0,39,0,0
POA6152,0,0,0,0,5,0,5,7,21,0,33,0,0,0,0,0,0,3,3,8,0,7,0,3,0,3,3,3,3,7,18,0,24,0,7,0,10,3,0,3,17,18,0,30,0,7,0,7,0,3,8,12,24,0,34,3,27,0,31,7,3,11,39,26,0,69,4,19,0,22,4,0,4,30,34,0,62,17,29,0,48,0,3,6,48,22,0,72,25,28,0,59,0,0,0,59,39,0,99,24,23,5,52,0,0,0,52,10,0,66,21,10,0,35,0,0,0,35,17,0,47,29,7,0,37,0,0,0,40,8,0,48,37,15,0,58,0,0,0,59,14,0,72,16,11,0,24,0,0,0,31,6,0,36,11,5,0,11,0,0,0,11,3,0,21,13,3,0,17,0,0,0,22,0,0,20,23,0,3,25,0,0,0,25,3,0,31,41,13,3,52,3,0,3,59,31,3,87,0,0
POA6153,0,0,0,3,3,7,8,5,28,0,36,0,0,0,0,0,3,0,0,9,0,12,3,0,0,3,0,0,0,6,10,0,11,0,6,0,6,0,0,3,7,12,0,18,0,8,0,12,0,3,3,17,9,0,18,4,11,0,13,0,7,5,17,22,0,36,10,11,0,18,3,0,3,21,17,0,41,9,16,0,21,0,0,0,18,13,0,38,17,16,0,31,0,0,0,33,28,0,62,28,15,0,41,0,0,0,41,15,0,59,24,8,0,32,0,3,3,36,10,0,44,18,11,3,34,0,0,0,33,9,0,43,44,14,0,61,0,0,0,64,11,0,74,11,6,0,20,0,0,0,20,4,0,28,9,3,0,11,0,0,0,11,3,0,11,17,4,0,24,0,0,0,24,3,0,27,13,4,0,16,0,0,0,16,9,0,21,24,13,0,41,0,0,3,46,17,6,71,3,0
POA6154,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,6,0,7,0,5,0,0,3,10,6,0,10,0,4,0,3,0,0,0,3,3,0,6,4,10,0,16,0,0,3,20,10,0,29,0,13,0,15,0,0,0,15,10,0,28,7,5,0,12,0,0,0,13,18,0,28,12,19,0,30,0,0,3,35,10,0,43,11,10,6,19,0,4,4,24,3,0,29,20,9,0,21,0,0,0,21,5,0,32,14,0,3,18,0,0,0,18,9,0,23,26,12,0,34,0,0,0,34,13,0,46,6,3,0,9,0,0,0,9,3,0,8,3,0,0,5,0,0,0,5,0,0,9,8,0,0,6,0,0,0,5,0,0,5,8,0,0,10,0,0,0,10,0,0,10,18,8,0,22,0,0,0,22,5,4,34,0,0
POA6155,0,3,0,4,6,7,13,17,59,0,83,0,5,0,5,0,3,0,8,16,0,31,0,10,0,10,0,3,3,16,21,0,38,3,8,0,13,3,0,4,16,8,0,26,3,17,0,22,3,4,11,36,25,0,57,3,48,0,55,3,11,14,70,42,0,113,15,43,0,58,4,6,12,72,35,0,105,32,47,5,88,0,3,5,92,37,0,125,79,46,0,127,8,3,9,131,36,0,173,75,27,5,102,3,0,5,103,34,0,138,60,31,3,87,3,0,3,93,25,0,118,62,16,4,84,0,0,0,82,10,0,96,97,26,3,132,0,3,5,136,20,0,155,39,11,3,53,0,0,3,52,12,0,71,24,10,0,32,0,0,0,32,3,0,38,24,4,0,30,0,0,0,37,0,0,34,22,3,0,21,0,0,0,21,5,0,30,52,23,3,80,7,3,6,94,28,4,123,3,3
POA6156,0,0,0,0,0,0,4,3,8,0,13,0,0,0,0,0,0,0,3,4,0,4,0,3,0,3,0,3,4,4,15,0,20,0,3,0,3,0,4,5,11,19,0,24,0,16,0,13,3,3,5,21,20,0,40,3,11,0,20,0,0,0,21,18,0,35,14,14,0,30,0,0,0,34,30,0,67,6,21,3,32,0,0,0,34,20,0,62,17,23,0,40,0,0,0,43,37,0,79,21,12,0,29,3,0,3,32,10,0,47,19,6,3,29,0,0,0,29,14,0,52,23,14,0,37,0,0,0,39,7,0,46,32,6,0,33,3,0,3,41,14,0,54,8,3,0,15,0,0,0,15,7,0,24,5,0,0,4,0,0,0,4,0,0,4,16,0,0,15,0,0,0,15,3,0,15,18,0,0,17,0,0,0,17,7,0,21,31,18,7,52,0,0,0,54,18,0,72,3,3
POA6157,0,0,0,0,0,0,3,3,3,0,5,0,3,0,3,0,0,0,3,3,0,3,0,5,0,5,3,0,3,6,4,0,11,0,0,0,0,3,0,3,4,8,0,12,0,11,0,10,0,0,3,15,14,0,25,3,16,0,22,3,0,3,26,12,0,35,5,21,0,25,0,0,0,25,21,0,43,10,19,0,32,3,0,3,37,17,0,55,9,33,3,44,0,0,0,41,17,0,59,26,21,0,45,0,0,0,48,3,0,53,26,7,0,32,0,0,0,37,7,0,46,24,5,0,25,0,0,0,25,4,0,38,43,4,0,54,0,0,0,49,11,0,64,9,0,0,9,0,0,0,9,6,0,14,10,0,0,12,0,0,0,12,0,0,11,7,4,0,7,0,0,0,7,0,0,7,7,0,0,7,0,0,0,11,0,0,9,21,10,3,39,0,3,5,43,14,0,58,0,0
POA6158,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,4,0,3,0,3,0,0,0,3,0,0,7,0,3,0,3,0,0,4,10,3,0,15,0,6,0,6,3,0,3,7,4,0,12,0,10,0,12,0,0,0,17,8,0,23,3,11,0,14,0,0,0,14,5,0,19,3,4,0,8,0,0,0,8,3,0,15,10,4,0,11,0,0,0,11,3,0,10,9,6,0,11,0,0,0,12,3,0,17,9,9,0,15,0,0,0,15,5,0,19,20,4,0,24,0,0,0,24,3,0,30,3,0,0,4,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,3,5,3,0,12,0,0,0,12,0,0,9,3,0,0,7,0,0,0,7,7,0,10,8,13,0,18,0,0,0,18,5,0,23,0,0
POA6159,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,3,3,0,5,3,4,0,5,0,0,0,5,3,0,9,0,3,0,3,0,0,0,7,3,0,8,4,3,0,6,0,0,0,6,4,0,10,0,0,0,4,0,0,0,4,3,0,5,3,3,0,5,0,0,0,5,0,0,5,0,7,0,4,0,0,0,4,0,0,9,6,3,0,11,0,0,0,11,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,0,0,7,6,3,0,6,0,0,0,9,0,0,9,4,6,0,9,4,0,4,11,3,0,17,0,0
POA6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,6,0,14,0,4,0,4,0,0,0,3,8,0,13,0,6,0,6,0,3,3,6,13,0,19,0,4,0,8,0,3,4,14,14,0,22,0,9,0,12,0,0,0,12,11,0,22,3,3,0,10,0,0,0,7,13,0,21,13,5,0,21,0,0,0,21,8,0,35,4,12,0,11,0,0,0,11,3,0,17,10,0,0,15,0,0,0,15,3,0,12,9,0,0,12,0,0,0,12,4,0,13,17,8,0,22,0,0,0,22,0,0,26,0,0,0,6,0,0,0,6,0,0,3,3,0,0,4,0,0,0,4,0,0,5,6,3,0,5,0,0,0,5,0,0,5,3,0,0,3,0,0,0,3,0,0,3,19,8,0,26,0,3,3,26,12,0,40,0,0
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,3,8,8,0,21,0,4,0,4,0,3,3,7,12,0,21,0,4,0,9,0,3,3,12,16,0,28,0,10,0,15,7,0,9,21,19,0,40,7,7,0,14,0,7,9,22,14,0,38,9,19,0,29,3,5,5,36,18,0,47,10,8,0,25,0,0,0,25,17,0,40,9,11,0,24,0,0,0,24,20,0,43,13,7,3,22,0,0,0,22,8,0,31,6,3,0,8,0,0,0,8,0,0,14,23,5,0,26,0,0,0,28,7,0,34,11,4,3,11,0,0,0,11,3,0,15,6,0,3,5,0,0,0,5,0,0,7,3,0,0,8,0,0,0,8,0,0,7,7,0,0,6,3,0,3,11,4,0,16,14,13,0,23,0,0,0,29,17,0,46,0,0
POA6163,3,4,0,8,0,8,8,14,39,0,48,0,0,0,4,3,0,3,5,12,0,12,3,16,3,14,3,7,11,28,41,0,70,0,16,0,18,0,4,11,28,48,0,71,3,36,4,43,7,16,24,66,72,0,135,10,79,6,88,8,15,24,107,92,0,201,30,68,10,101,6,5,11,114,94,0,206,49,80,3,138,3,4,5,141,97,4,247,70,76,3,155,7,3,12,163,94,0,256,77,34,3,123,6,7,11,129,46,0,177,61,40,0,103,3,0,3,101,38,3,144,75,33,7,114,5,0,5,111,23,0,138,113,24,3,143,7,0,7,146,29,3,178,46,11,4,57,3,0,3,58,22,0,82,17,3,0,19,0,0,0,19,9,0,22,17,12,0,24,0,0,0,24,3,0,29,13,0,0,20,0,0,0,20,10,0,24,77,67,4,149,9,3,9,155,80,5,244,3,6
POA6164,0,3,0,0,3,0,11,10,38,0,52,0,4,0,3,3,0,6,9,16,0,20,0,10,3,13,9,7,10,30,24,0,53,3,18,3,16,0,9,5,28,32,0,65,3,27,0,32,7,8,15,44,72,0,116,7,69,3,81,13,8,21,100,75,0,176,26,76,7,103,9,5,9,117,65,0,189,57,68,4,136,7,8,11,146,51,0,205,98,79,11,184,13,5,12,200,44,0,246,78,55,3,137,3,0,3,140,23,0,160,65,31,3,99,0,0,4,107,23,0,122,82,25,3,107,3,0,3,106,17,0,124,127,38,5,167,5,0,8,178,19,0,200,48,9,0,58,0,0,0,54,13,0,66,15,3,4,21,0,0,0,21,3,0,25,18,5,0,21,0,0,0,21,0,0,25,25,0,0,25,0,0,0,25,3,0,31,74,36,4,113,11,6,19,131,39,3,175,10,6
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,9,0,4,0,4,0,0,0,4,3,0,4,0,8,0,6,0,0,3,9,8,0,18,4,12,3,13,0,0,0,13,10,0,21,3,11,0,12,0,0,0,12,14,0,29,11,3,0,12,0,0,0,11,9,0,24,5,12,0,19,5,0,8,30,13,0,36,6,12,0,16,0,0,0,16,8,0,28,13,3,0,13,0,0,0,20,3,0,17,9,0,0,7,0,0,0,7,4,0,14,18,6,0,21,0,0,0,21,7,0,30,4,0,0,6,0,0,0,7,0,0,11,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,5,3,0,0,3,0,0,0,3,0,0,3,16,3,0,21,0,0,0,21,12,0,35,5,0
POA6167,3,0,0,3,6,0,7,12,22,0,33,0,0,0,0,0,0,0,0,5,0,9,0,3,0,3,7,10,17,25,27,0,51,0,13,0,12,6,3,10,25,49,0,73,0,19,0,19,18,3,20,43,59,0,97,4,38,3,52,13,15,26,81,87,0,162,7,37,6,48,7,12,17,68,67,0,135,31,36,4,76,8,3,14,86,57,0,151,64,23,3,89,0,0,4,93,41,0,132,39,23,0,68,3,3,7,75,27,0,105,30,7,3,36,0,0,0,38,16,0,52,35,10,0,45,0,0,0,46,12,0,59,53,13,0,66,3,0,5,66,19,0,85,16,7,0,25,0,0,0,25,11,0,30,5,3,0,8,0,0,0,8,3,0,6,3,0,0,4,0,0,0,4,4,0,8,3,0,0,3,0,0,0,3,3,0,10,35,20,4,52,6,5,6,60,34,8,99,0,0
POA6168,0,0,0,4,5,0,5,12,10,0,19,3,0,0,3,0,0,3,3,3,0,11,0,7,0,8,10,3,16,25,37,0,59,0,15,0,14,3,6,14,25,29,0,52,4,18,4,23,13,9,17,44,64,0,105,6,34,3,41,15,3,23,66,84,0,151,18,32,0,45,0,3,5,55,64,0,123,34,28,4,68,3,3,7,75,46,0,119,46,30,0,74,7,3,10,88,45,0,133,30,16,3,49,3,0,3,53,21,0,73,41,8,0,49,0,3,4,52,28,0,76,24,12,0,39,3,0,3,38,10,0,45,35,9,3,48,0,0,0,48,8,0,59,19,4,0,23,0,0,0,23,3,0,29,10,0,0,9,0,0,0,9,0,0,13,5,0,0,11,0,0,0,15,3,0,13,7,0,0,9,0,0,0,9,3,0,9,32,27,8,68,3,0,4,71,48,3,122,7,0
POA6169,0,0,0,0,6,3,10,10,29,0,42,0,3,0,3,3,0,0,5,11,0,22,0,7,0,8,9,3,14,16,24,0,40,0,16,0,17,8,3,6,25,47,0,71,3,26,3,32,6,11,22,53,46,0,105,6,69,3,77,15,10,23,108,99,0,206,22,51,5,77,10,3,12,89,83,0,171,43,63,6,108,3,0,4,118,60,0,172,65,42,0,106,8,5,6,115,51,0,171,48,27,0,75,6,0,3,80,42,0,120,36,9,3,50,0,3,5,60,29,0,84,51,18,0,76,0,0,0,77,12,0,82,62,8,3,76,0,3,7,75,13,0,91,26,3,3,29,3,0,3,32,10,0,41,14,0,0,12,0,0,0,12,3,0,17,10,3,3,11,0,0,0,12,0,0,14,18,0,0,20,0,0,0,20,6,0,21,54,25,3,82,6,4,11,93,45,4,145,3,3
POA6170,0,0,0,0,0,3,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,8,0,14,0,3,0,3,0,4,8,6,17,0,24,0,6,0,6,3,6,7,13,32,0,45,0,13,0,17,3,4,10,24,31,0,60,8,19,0,28,7,8,9,43,21,0,70,15,15,0,35,3,3,5,39,10,0,56,20,6,0,27,4,3,7,33,21,0,49,22,10,0,37,0,0,0,35,5,0,47,16,11,0,20,6,0,6,23,3,0,30,17,6,0,19,0,0,0,20,3,0,22,19,4,0,33,0,0,0,30,3,0,39,10,0,0,8,0,0,0,8,4,0,14,0,0,0,3,0,0,0,3,0,0,3,4,0,0,3,0,0,0,3,0,0,3,4,0,0,4,0,0,0,4,0,0,4,17,10,0,28,4,3,7,32,12,0,45,0,0
POA6171,4,0,0,3,8,3,9,16,33,0,44,0,0,0,0,0,3,5,4,3,0,6,0,7,3,7,0,3,4,10,13,0,28,0,7,0,9,8,3,9,20,24,0,38,3,17,0,17,6,3,13,33,31,0,61,5,33,0,41,14,10,17,60,59,0,115,15,38,3,53,10,6,16,72,39,0,108,18,41,0,65,5,3,6,71,24,0,89,45,50,4,100,0,3,3,105,17,0,116,45,24,3,70,0,3,0,76,10,0,83,36,6,0,40,0,0,0,40,13,0,55,40,8,0,44,0,0,0,44,4,0,47,57,14,3,69,0,0,0,72,3,0,74,18,0,0,23,0,0,0,25,3,0,28,3,0,0,4,0,0,0,4,0,0,5,7,3,0,13,0,0,0,13,6,0,20,9,0,0,14,0,0,0,14,0,0,14,35,18,4,56,0,0,0,59,19,3,78,3,0
