POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6125,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,0,0,0,0,9,4,0,0,0,0,8,0,0,0,3,0,18,0,3,0,4,0,3,0,3,0,6,0,16,0,0,0,10,0,11,0,0,3,0,0,24,0,0,0,11,0,0,0,5,0,5,0,22,9,0,0,24,0,13,0,3,0,0,0,54,14,3,0,24,3,7,3,3,0,0,0,50,7,5,0,19,0,0,0,0,0,0,0,29,12,0,0,8,0,11,0,0,0,0,0,32,17,0,0,14,0,3,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,13,0,0,0,0,0,0,0,8,0,12,0,24,0,0,0,0,0,3,0,15,0,11,0,36,0,0,0,3,0,25,0,7,0,25,0,67,0,9,0,4,0,31,0,20,0,22,0,84,3,15,0,15,0,73,0,22,3,24,0,156,12,10,0,38,3,76,0,16,5,23,0,179,11,11,0,37,4,61,0,17,3,15,0,165,18,5,0,53,5,36,4,5,5,11,0,147,59,17,0,91,11,71,3,15,5,20,0,289,46,13,3,73,10,26,4,3,0,4,0,187,34,4,0,26,4,10,0,4,0,3,0,86,21,0,0,18,3,9,0,3,3,4,0,57,34,3,0,30,3,15,0,0
POA6148,0,0,0,0,0,3,0,0,0,19,0,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,3,0,3,0,0,0,10,0,22,0,3,0,4,0,6,0,18,0,12,0,47,3,4,0,10,0,22,0,14,3,17,0,74,8,12,0,21,0,41,0,15,3,15,0,111,7,8,0,28,0,42,0,22,0,14,0,128,13,12,0,32,3,39,3,10,3,17,0,136,10,7,0,31,0,51,0,13,0,14,0,135,43,15,0,104,6,96,5,17,7,23,0,316,44,6,0,109,4,38,0,10,0,8,0,215,56,9,0,82,9,18,3,4,4,10,0,180,43,3,3,41,10,63,0,3,0,3,0,164,148,14,3,176,14,95,3,16
POA6149,0,0,0,4,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,3,0,7,0,9,0,22,0,0,0,3,0,7,0,9,0,13,0,35,0,3,0,0,0,10,0,13,0,10,0,38,0,11,0,10,0,20,0,13,0,15,0,75,0,13,0,27,0,25,0,4,0,10,0,82,14,7,0,19,0,34,3,10,3,13,0,100,13,14,3,33,5,33,0,9,3,19,0,120,39,12,0,125,9,104,3,14,0,19,0,336,69,11,3,162,8,50,7,9,4,13,0,334,66,7,0,97,10,27,3,8,0,11,0,227,63,9,0,63,10,70,0,4,3,8,0,236,228,21,3,247,15,77,8,4
POA6150,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,6,0,15,0,3,0,0,0,3,0,5,0,11,0,18,3,0,0,0,0,0,0,5,0,14,0,24,3,3,0,3,0,3,0,10,0,11,0,35,0,10,0,12,0,14,0,8,0,8,0,54,0,3,0,13,0,18,0,15,0,7,0,59,0,9,0,18,0,21,0,3,4,20,0,68,9,3,0,24,0,20,0,3,0,11,0,66,25,9,0,62,3,61,0,6,3,13,0,175,28,10,0,70,4,38,3,12,3,15,0,174,25,5,0,68,4,23,0,7,0,5,0,143,41,3,0,35,3,56,0,4,0,8,0,157,132,6,3,196,9,64,4,10
POA6151,0,0,0,3,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,5,0,3,0,12,0,3,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,11,0,3,0,3,0,19,0,0,0,7,0,10,0,3,0,0,0,28,4,7,0,5,3,11,0,3,0,8,0,38,6,3,0,7,0,19,0,3,0,6,0,51,4,4,0,11,0,31,0,5,0,4,0,59,22,5,0,51,0,55,0,8,3,7,0,156,24,4,0,68,4,17,0,10,0,3,0,128,32,6,0,63,4,13,0,3,0,4,0,130,31,4,0,25,7,92,0,7,0,7,0,175,180,25,6,273,20,110,6,23
POA6152,3,0,0,0,0,5,0,0,0,13,0,28,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,6,0,10,0,24,0,0,0,0,0,0,0,6,0,7,0,15,0,0,0,0,0,8,0,8,0,16,0,38,3,3,0,7,0,20,3,13,4,14,0,64,0,4,0,5,0,27,0,7,7,10,0,62,8,6,0,17,0,33,0,3,0,11,0,82,4,3,0,24,5,37,3,13,0,11,0,102,15,0,0,27,0,42,3,7,0,4,0,105,43,13,0,77,4,83,8,20,0,24,0,263,49,17,0,95,8,31,0,3,3,3,0,214,51,8,0,99,8,21,4,4,0,9,0,207,46,3,0,41,8,98,3,3,10,10,0,227,233,15,8,294,30,131,8,21
POA6153,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,7,0,5,0,7,0,16,0,4,0,0,0,4,0,3,0,3,0,18,0,7,0,3,0,7,0,18,0,3,0,45,3,3,0,9,0,23,0,14,0,17,0,76,0,5,0,14,0,24,0,8,3,13,0,71,3,7,0,11,0,27,0,4,0,9,0,71,10,6,0,30,3,29,0,4,0,11,0,98,30,3,0,70,12,94,0,17,6,18,0,252,33,11,3,96,3,24,3,13,0,18,0,208,39,8,0,67,6,19,0,9,0,11,0,164,47,9,0,47,11,135,3,12,0,15,0,272,232,33,5,378,37,154,5,30
POA6154,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,7,0,4,0,8,0,29,0,5,0,0,0,20,0,6,0,8,0,39,3,0,0,10,0,14,0,5,0,6,0,48,3,8,0,12,0,11,0,3,0,3,0,42,4,3,0,15,3,11,0,3,0,7,0,53,8,3,0,44,0,57,0,7,4,7,0,136,39,6,0,67,3,18,0,4,0,5,0,137,29,5,0,52,3,12,0,0,0,0,0,119,22,3,0,41,3,46,0,4,0,3,0,137,92,6,5,173,18,59,4,9
POA6155,4,0,0,0,0,3,0,4,0,50,0,56,0,0,0,0,0,0,0,0,0,12,0,16,3,0,0,3,0,0,0,9,0,16,0,34,0,0,0,0,0,5,0,8,0,9,0,17,0,0,0,0,0,6,0,11,4,18,0,46,3,7,0,4,0,14,0,32,3,35,0,97,4,6,0,8,0,33,0,30,4,28,0,115,8,7,0,15,0,61,0,35,8,25,0,169,21,41,3,49,4,146,0,46,4,43,0,362,38,33,0,101,7,150,0,38,5,38,0,414,38,16,0,131,10,185,7,37,5,45,0,471,54,26,3,144,10,180,7,24,6,28,0,478,219,40,9,400,33,420,17,45,12,51,0,1255,276,23,8,411,35,133,15,33,10,25,0,960,239,25,0,271,37,67,7,17,0,21,0,689,197,22,0,141,8,185,4,20,12,19,0,617,464,31,7,405,40,147,16,25
POA6156,0,0,0,3,0,3,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,7,0,11,0,0,0,3,0,3,0,3,0,4,0,13,0,0,0,0,0,0,0,3,0,4,0,10,0,4,0,0,0,12,0,9,0,4,0,34,0,9,0,8,0,24,0,4,0,9,0,53,0,9,0,21,0,16,0,13,0,8,0,60,5,4,0,32,0,18,4,11,3,3,0,83,9,3,0,42,0,22,4,0,0,11,0,101,30,9,0,97,7,81,3,10,0,12,0,249,37,10,5,130,8,25,0,6,3,8,0,226,49,7,3,108,6,12,0,0,0,6,0,195,50,5,0,41,13,70,0,3,4,7,0,183,165,15,3,252,29,87,6,15
POA6157,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,0,0,8,3,8,0,21,0,3,0,10,0,12,0,0,0,9,0,40,3,3,0,20,0,13,0,3,0,8,0,52,0,0,0,19,3,16,0,7,0,3,0,48,3,8,0,35,3,30,3,0,0,11,0,85,11,5,3,74,8,65,5,10,6,12,0,201,23,6,3,97,9,23,5,5,0,9,0,182,28,4,0,78,9,11,0,6,0,4,0,138,29,0,3,28,10,60,0,0,4,5,0,136,103,10,3,158,22,50,3,9
POA6158,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,3,0,3,0,7,0,0,0,7,0,3,0,3,0,0,0,15,3,5,0,5,0,5,0,3,0,8,0,23,0,0,0,8,0,8,0,0,0,0,0,29,3,0,3,8,0,9,0,9,0,4,0,33,8,3,0,28,0,22,0,4,0,3,0,75,6,8,0,33,0,7,0,0,0,0,0,59,26,4,0,40,7,5,0,7,0,0,0,88,13,0,0,20,5,36,0,0,3,0,0,89,89,8,4,170,8,57,3,11
POA6159,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,8,0,9,0,3,0,0,0,30,4,0,0,17,3,0,0,0,0,0,0,30,0,3,0,16,3,3,0,0,0,0,0,22,4,0,0,10,0,13,0,0,3,0,0,32,34,3,0,38,9,9,0,4
POA6160,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,6,0,3,0,11,0,0,0,0,0,3,0,3,0,0,0,5,3,3,0,4,0,5,0,0,0,3,0,14,0,3,0,4,0,5,0,0,0,4,0,22,3,3,0,4,0,4,0,0,0,8,0,24,4,0,0,11,0,9,0,0,3,0,0,24,3,5,0,26,3,28,0,5,0,7,0,72,8,6,3,20,0,4,0,0,0,4,0,50,15,0,0,31,0,0,0,0,0,0,0,53,12,0,0,12,0,22,0,0,0,0,0,54,48,4,0,75,6,26,0,3
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,10,3,3,0,0,0,5,0,0,0,3,0,10,0,7,0,0,0,3,0,3,0,7,0,21,0,0,0,3,3,8,0,3,0,11,0,37,0,4,0,11,0,18,0,6,0,3,0,47,7,6,0,22,3,17,3,3,3,0,0,68,4,3,0,23,0,18,0,3,0,4,0,59,19,12,0,61,3,41,0,4,3,3,0,142,25,12,0,60,4,13,3,4,0,4,0,130,31,10,3,50,3,13,0,3,0,3,0,117,21,0,0,24,3,32,0,0,0,5,0,95,82,4,3,111,11,30,6,3
POA6163,0,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,5,0,9,0,15,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,5,0,21,0,29,0,0,0,5,0,12,0,14,0,33,0,66,0,4,0,3,0,14,3,18,0,50,0,99,9,9,0,10,0,50,0,21,0,43,0,147,8,18,0,52,0,97,6,32,7,57,0,267,18,18,0,78,7,95,6,29,5,52,0,309,19,30,0,96,5,119,4,27,12,44,0,355,32,18,0,125,15,110,0,18,9,25,0,352,116,47,0,293,22,208,12,22,11,42,0,781,131,24,7,315,36,89,10,20,7,17,3,661,114,18,9,202,26,40,9,14,0,8,0,447,113,11,8,99,15,101,4,14,3,7,0,369,222,21,6,300,32,85,10,14
POA6164,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,3,0,5,0,15,3,0,0,3,0,0,0,10,0,11,0,28,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,13,0,19,0,39,0,0,0,3,0,14,0,20,4,9,0,52,3,8,0,15,0,18,0,22,4,36,0,102,4,15,0,23,0,60,3,36,3,29,3,175,12,19,0,61,3,151,3,45,8,37,3,339,30,26,0,139,7,179,3,32,13,27,3,463,37,21,6,181,10,178,5,27,13,25,3,491,52,20,8,220,19,204,5,20,5,18,0,573,222,48,12,547,49,398,16,45,16,37,0,1387,268,35,19,558,51,120,13,14,11,18,0,1120,273,20,5,338,45,55,12,6,6,11,0,763,185,15,7,144,33,193,7,12,8,10,0,607,366,24,9,357,50,143,13,19
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,6,0,4,0,17,0,4,0,3,0,9,0,4,0,13,0,23,0,0,0,10,3,15,0,11,0,6,0,46,3,3,0,17,0,15,0,3,0,8,0,52,4,3,0,26,3,18,0,4,3,8,0,62,5,5,0,33,3,21,0,3,0,4,0,77,27,12,0,70,6,39,0,13,3,4,0,183,26,0,0,81,7,15,3,6,3,8,0,149,34,3,3,61,11,13,0,7,0,0,0,129,34,0,0,28,6,32,0,4,4,0,0,107,73,8,0,106,9,36,4,0
POA6167,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,16,0,23,0,3,0,0,0,6,0,10,8,16,0,40,0,3,0,0,0,13,0,14,5,39,0,65,0,4,0,5,0,47,0,31,0,33,0,129,3,5,3,33,3,109,3,24,4,34,0,224,14,16,0,70,5,89,0,21,6,30,3,264,19,8,0,87,12,90,4,12,8,12,0,260,27,8,0,91,13,90,0,13,3,19,0,267,97,16,0,170,20,142,6,13,18,21,0,500,84,3,3,151,13,41,4,16,8,3,0,323,73,0,3,43,15,22,3,0,0,4,0,162,33,0,0,25,10,28,0,3,0,6,0,106,44,7,7,41,5,19,3,4
POA6168,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,4,0,5,0,11,0,22,0,0,0,0,0,8,0,11,4,24,0,50,0,3,0,3,0,20,3,16,0,23,0,81,5,4,0,11,3,74,4,19,0,34,0,156,5,7,0,40,3,63,0,8,3,29,0,168,11,4,0,48,4,64,0,16,3,19,0,170,19,8,0,47,0,69,5,15,4,13,0,178,49,7,0,100,13,86,5,10,9,21,0,302,47,3,0,74,11,20,3,4,5,14,0,185,39,3,0,34,8,12,0,3,0,0,0,104,26,0,3,12,0,32,0,0,7,0,0,89,53,9,0,43,4,23,3,8
POA6169,0,0,0,0,0,0,0,0,0,8,0,13,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,7,0,25,0,32,0,0,0,0,0,3,0,8,3,20,0,41,0,0,0,0,0,16,0,13,3,20,0,63,3,7,0,7,3,30,3,24,4,34,3,111,7,14,0,24,5,72,4,26,9,47,0,206,8,17,3,60,10,114,3,27,0,29,0,266,14,10,0,80,3,109,4,22,10,27,0,273,29,8,0,101,7,112,0,27,14,12,0,306,101,25,5,223,17,195,10,23,14,21,0,635,91,16,3,164,26,66,10,16,8,8,3,405,87,9,3,105,17,41,0,8,3,0,0,271,68,0,0,49,14,53,0,0,4,0,0,193,138,10,3,123,15,61,3,7
POA6170,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,15,0,0,0,0,0,5,0,3,0,3,0,19,0,7,0,3,0,5,0,4,0,3,0,21,0,3,0,3,0,31,0,8,3,10,0,61,0,6,3,12,3,56,0,16,8,10,0,114,11,9,0,30,0,62,3,7,0,7,0,135,8,9,7,48,3,58,0,6,6,8,0,153,23,5,0,44,6,50,0,4,3,0,0,135,64,7,3,81,15,82,4,4,4,11,0,275,74,7,4,66,10,21,7,3,0,4,0,197,50,6,0,29,8,22,3,0,0,0,0,122,26,0,0,21,4,32,0,3,0,0,0,80,50,0,0,31,7,13,0,3
POA6171,0,0,0,0,0,5,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,7,0,17,0,3,0,0,0,8,0,10,0,7,0,29,4,6,0,3,0,9,4,12,3,13,0,46,0,5,0,13,0,30,0,14,3,13,4,76,3,5,0,24,0,88,0,12,7,10,0,159,16,14,3,73,9,108,3,16,9,15,0,266,9,6,3,97,6,160,5,13,9,13,0,331,28,7,6,133,13,120,3,9,13,9,0,342,150,17,8,282,37,282,15,21,14,18,3,840,149,13,4,273,27,73,7,3,9,4,0,571,133,3,0,126,29,22,7,0,3,3,0,324,96,3,4,47,10,87,7,3,11,3,0,281,152,5,12,134,18,54,17,11
